0000  0  0.1  160001  51.6796  51.6796  1.09654  22.0542  21.9043
0001  1  0.1  160000  51.3551  51.3551  1.10052  22.014  21.9016
0002  2  0.1  160001  50.2463  50.2463  1.11659  22.0867  21.903
0003  3  0.1  160001  48.9474  48.9474  1.13785  22.0922  21.9136
0004  4  0.1  160001  47.5641  47.5641  1.16012  22.0857  21.8785
0005  5  0.1  160001  46.2165  46.2165  1.18498  22.1667  21.9245
0006  6  0.1  160001  44.7237  44.7237  1.20815  22.1791  21.9057
0007  7  0.1  160000  43.1029  43.1029  1.23552  22.1903  21.8776
0008  8  0.1  160001  41.6255  41.6255  1.25978  22.2452  21.8804
0009  9  0.1  160001  39.8324  39.8324  1.28874  22.3383  21.9192
0010  10  0.1  160001  38.1479  38.1479  1.31448  22.3928  21.8954
0011  11  0.1  160001  36.5198  36.5198  1.34003  22.4497  21.8747
0012  12  0.1  160001  34.7224  34.7224  1.36909  22.5376  21.8913
0013  13  0.1  160001  32.9102  32.9102  1.39914  22.6228  21.8903
0014  14  0.1  160001  31.1728  31.1728  1.42622  22.7392  21.9066
0015  15  0.1  160001  29.2741  29.2741  1.45701  22.8199  21.8956
0016  16  0.1  160001  27.4753  27.4753  1.48735  22.9633  21.9235
0017  17  0.1  160000  25.6855  25.6855  1.51529  23.0667  21.9078
0018  18  0.1  160001  23.7948  23.7948  1.54656  23.1888  21.9053
0019  19  0.1  160001  21.9818  21.9818  1.57875  23.3005  21.9099
0020  20  0.1  160001  20.0734  20.0734  1.60931  23.4961  21.9126
0021  21  0.1  160000  18.2776  18.2776  1.64201  23.6377  21.9252
0022  22  0.1  160001  16.6433  16.6433  1.6764  23.7872  21.9499
0023  23  0.1  160000  15.0704  15.0704  1.71011  23.9757  21.9638
0024  24  0.1  160001  13.5822  13.5822  1.73995  24.1661  21.9328
0025  25  0.1  160000  12.1276  12.1276  1.77908  24.3889  21.9829
0026  26  0.1  160001  11.0128  11.0128  1.81279  24.5913  21.9915
0027  27  0.1  160001  10.1322  10.1322  1.8501  24.8402  21.9964
0028  28  0.1  160001  9.76802  9.76802  1.88697  25.0646  21.9957
0029  29  0.1  160001  9.7267  9.7267  1.92586  25.3135  22.0065
0030  30  0.1  160000  10.3156  10.3156  1.96465  25.5879  22.0264
0031  31  0.1  160001  11.4632  11.4632  2.00431  25.861  22.0238
0032  32  0.1  160001  12.7138  12.7138  2.04539  26.1956  22.075
0033  33  0.1  160001  13.6019  13.6019  2.08894  26.4831  22.0796
0034  34  0.1  160001  14.2523  14.2523  2.13412  26.7793  22.0777
0035  35  0.1  160000  14.7207  14.7207  2.17847  27.1812  22.1319
0036  36  0.1  160001  15.0385  15.0385  2.22265  27.5213  22.149
0037  37  0.1  160001  15.1249  15.1249  2.27148  27.8921  22.147
