0000  0  0.1  160000  35.1842  35.1842  1.115  22.0115  21.8407
0001  1  0.1  160000  34.6439  34.6439  1.12108  22.045  21.8341
0002  2  0.1  160001  33.7217  33.7217  1.14182  22.0538  21.8398
0003  3  0.1  160001  32.6847  32.6847  1.16703  22.0404  21.8138
0004  4  0.1  160001  31.3754  31.3754  1.19691  22.0404  21.7895
0005  5  0.1  160001  30.1724  30.1724  1.22722  22.0524  21.7623
0006  6  0.1  160001  28.6939  28.6939  1.25569  22.0258  21.7288
0007  7  0.1  160001  27.1839  27.1839  1.28784  22.0891  21.7039
0008  8  0.1  160001  25.6473  25.6473  1.32062  22.0798  21.7001
0009  9  0.1  160000  23.7054  23.7054  1.35422  22.124  21.7077
0010  10  0.1  160001  21.8891  21.8891  1.38644  22.165  21.6495
0011  11  0.1  160001  20.0048  20.0048  1.42407  22.1842  21.6248
0012  12  0.1  160001  18.0398  18.0398  1.45893  22.2046  21.5707
0013  13  0.1  160001  16.0842  16.0842  1.49415  22.2921  21.5301
0014  14  0.1  160001  14.5909  14.5909  1.52805  22.3304  21.4854
0015  15  0.1  160001  13.0229  13.0229  1.56644  22.4634  21.5076
0016  16  0.1  160001  11.7379  11.7379  1.6006  22.5189  21.4893
0017  17  0.1  160001  10.7118  10.7118  1.64031  22.6028  21.4663
0018  18  0.1  160001  9.96795  9.96795  1.67943  22.6881  21.4183
0019  19  0.1  160000  9.50684  9.50684  1.71548  22.7948  21.3875
0020  20  0.1  160001  9.28776  9.28776  1.75784  22.9353  21.4064
0021  21  0.1  160001  9.24329  9.24329  1.79904  23.0928  21.3999
0022  22  0.1  160000  9.39439  9.39439  1.84544  23.2775  21.5013
0023  23  0.1  160001  9.97355  9.97355  1.88869  23.4745  21.5768
0024  24  0.1  160001  10.8786  10.8786  1.93059  23.6976  21.6676
0025  25  0.1  160000  12.1792  12.1792  1.97765  23.8857  21.5746
0026  26  0.1  160001  13.8512  13.8512  2.02394  24.0938  21.4842
0027  27  0.1  160001  15.1431  15.1431  2.07579  24.1712  21.351
0028  28  0.1  160001  16.0344  16.0344  2.1225  24.3487  21.2542
0029  29  0.1  160001  16.4314  16.4314  2.17412  24.5138  21.2184
0030  30  0.1  160001  16.5495  16.5495  2.22809  24.7403  21.2078
0031  31  0.1  160000  16.3746  16.3746  2.28099  24.9552  21.19
0032  32  0.1  160001  16.1439  16.1439  2.33899  25.2424  21.1834
0033  33  0.1  160001  15.6994  15.6994  2.39669  25.5144  21.1923
0034  34  0.1  160001  15.2401  15.2401  2.45602  25.8315  21.1908
0035  35  0.1  160000  15.021  15.021  2.52161  26.1525  21.2021
0036  36  0.1  160001  14.4329  14.4329  2.58393  26.5003  21.1803
0037  37  0.1  160001  14.0485  14.0485  2.64683  26.8362  21.1654
0038  38  0.1  160000  13.6316  13.6316  2.7164  27.3024  21.2918
0039  39  0.1  160000  13.5772  13.5772  2.78811  27.7635  21.4384
0040  40  0.1  160003  14.2498  14.2498  2.86076  28.2511  21.5835
0041  41  0.1  160003  15.2802  15.2802  2.93704  28.7019  21.6147
0042  42  0.1  160013  16.9219  16.9219  3.01485  29.2089  21.5573
0043  43  0.1  160013  18.8315  18.8315  3.09769  29.6  21.4271
0044  44  0.1  160015  20.0877  20.0877  3.18187  30.0865  21.3859
0045  45  0.1  160025  20.5788  20.5788  3.27327  30.5793  21.3698
