0000  0  0.1  160001  32.8992  32.8992  1.17056  21.9571  0
0001  1  0.1  160001  32.6636  32.6636  1.17631  21.9825  0
0002  2  0.1  160001  31.9197  31.9197  1.19439  22.0215  0
0003  3  0.1  160001  30.5905  30.5905  1.22234  21.9966  0
0004  4  0.1  160001  29.2923  29.2923  1.25753  22.0914  0
0005  5  0.1  160001  27.746  27.746  1.29  22.0876  0
0006  6  0.1  160001  26.2781  26.2781  1.32962  22.0935  0
0007  7  0.1  160001  24.7589  24.7589  1.3652  22.1472  0
0008  8  0.1  160001  23.0419  23.0419  1.40291  22.2204  0
0009  9  0.1  160001  21.3982  21.3982  1.44478  22.2747  0
0010  10  0.1  160001  19.7081  19.7081  1.48267  22.3622  0
0011  11  0.1  160001  18.0684  18.0684  1.52572  22.4273  0
0012  12  0.1  160001  16.376  16.376  1.5679  22.4971  0
0013  13  0.1  160001  14.6593  14.6593  1.61008  22.6189  0
0014  14  0.1  160001  13.1088  13.1088  1.65151  22.7184  0
0015  15  0.1  160001  11.6053  11.6053  1.6979  22.8267  0
0016  16  0.1  160001  10.1874  10.1874  1.74038  22.9284  0
0017  17  0.1  160001  8.92613  8.92613  1.78763  23.0667  0
0018  18  0.1  160001  8.05585  8.05585  1.83168  23.1953  0
0019  19  0.1  160001  7.42196  7.42196  1.88118  23.3161  0
0020  20  0.1  160001  7.27129  7.27129  1.92848  23.4853  0
0021  21  0.1  160001  7.58804  7.58804  1.97828  23.6296  0
0022  22  0.1  160001  8.34541  8.34541  2.02692  23.8146  0
0023  23  0.1  160001  9.13973  9.13973  2.07776  23.9902  0
0024  24  0.1  160001  9.80717  9.80717  2.12846  24.1686  0
0025  25  0.1  160000  10.1477  10.1477  2.18085  24.3964  0
0026  26  0.1  160001  10.4494  10.4494  2.23544  24.6045  0
0027  27  0.1  160001  10.6263  10.6263  2.2922  24.8195  0
0028  28  0.1  160001  10.6562  10.6562  2.34646  25.0921  0
0029  29  0.1  160001  10.6688  10.6688  2.40212  25.3317  0
0030  30  0.1  160001  10.5556  10.5556  2.46142  25.584  0
0031  31  0.1  160001  10.599  10.599  2.52408  25.8571  0
0032  32  0.1  160001  10.361  10.361  2.58687  26.1485  0
0033  33  0.1  160001  10.2609  10.2609  2.65002  26.4343  0
0034  34  0.1  160001  10.2395  10.2395  2.71456  26.77  0
0035  35  0.1  160001  10.2295  10.2295  2.78322  27.1533  0
0036  36  0.1  160001  10.2368  10.2368  2.85267  27.4902  0
0037  37  0.1  160001  10.4766  10.4766  2.92177  27.8973  0
0038  38  0.1  160000  10.9404  10.9404  2.99358  28.3309  0
0039  39  0.1  160001  11.53  11.53  3.07106  28.7086  0
0040  40  0.1  160001  11.9328  11.9328  3.14936  29.1874  0
0041  41  0.1  160001  12.2825  12.2825  3.2272  29.6089  0
0042  42  0.1  160001  12.4422  12.4422  3.3112  30.1212  0
0043  43  0.1  160001  12.7721  12.7721  3.39619  30.6632  0
0044  44  0.1  160001  12.9862  12.9862  3.48853  31.1951  0
0045  45  0.1  160001  12.9029  12.9029  3.5798  31.7425  0
