0000  0  0.1  160000  34.4485  34.4485  1.13335  22.0604  21.9192
0001  1  0.1  160000  34.0097  34.0097  1.13921  22.062  21.8851
0002  2  0.1  160001  33.0163  33.0163  1.16226  22.0977  21.8962
0003  3  0.1  160001  31.7117  31.7117  1.19167  22.0963  21.8939
0004  4  0.1  160001  30.2179  30.2179  1.22684  22.0867  21.8776
0005  5  0.1  160001  28.7958  28.7958  1.26104  22.1309  21.8739
0006  6  0.1  160001  27.2127  27.2127  1.29443  22.1194  21.8414
0007  7  0.1  160001  25.5085  25.5085  1.33135  22.1869  21.8426
0008  8  0.1  160001  23.8442  23.8442  1.36904  22.2202  21.8391
0009  9  0.1  160001  21.9102  21.9102  1.40631  22.2821  21.8472
0010  10  0.1  160001  20.1745  20.1745  1.44543  22.3312  21.8097
0011  11  0.1  160001  18.2808  18.2808  1.48721  22.384  21.8121
0012  12  0.1  160001  16.4461  16.4461  1.52691  22.3996  21.7618
0013  13  0.1  160001  14.6346  14.6346  1.56742  22.5383  21.7738
0014  14  0.1  160001  13.0243  13.0243  1.60765  22.6116  21.7828
0015  15  0.1  160001  11.516  11.516  1.65003  22.6998  21.7567
0016  16  0.1  160001  10.1961  10.1961  1.69028  22.7875  21.7727
0017  17  0.1  160001  9.2102  9.2102  1.73514  22.9019  21.7358
0018  18  0.1  160001  8.51444  8.51444  1.77965  23.0366  21.7591
0019  19  0.1  160000  8.21732  8.21732  1.82263  23.1375  21.7194
0020  20  0.1  160001  8.1402  8.1402  1.8683  23.3125  21.7532
0021  21  0.1  160001  8.30024  8.30024  1.91453  23.4671  21.7693
0022  22  0.1  160000  9.02365  9.02365  1.9649  23.6908  21.8043
0023  23  0.1  160001  10.1639  10.1639  2.01398  23.8516  21.8051
0024  24  0.1  160001  11.4065  11.4065  2.06237  24.0165  21.7871
0025  25  0.1  160000  12.2187  12.2187  2.11357  24.1559  21.7362
0026  26  0.1  160001  12.6326  12.6326  2.16536  24.3772  21.7224
0027  27  0.1  160001  12.8034  12.8034  2.22085  24.584  21.7398
0028  28  0.1  160001  12.8869  12.8869  2.27244  24.7997  21.7447
0029  29  0.1  160001  12.6741  12.6741  2.32929  25.0178  21.7236
0030  30  0.1  160001  12.5166  12.5166  2.38873  25.3023  21.7578
0031  31  0.1  160000  12.4225  12.4225  2.44618  25.5436  21.739
0032  32  0.1  160001  12.1398  12.1398  2.50776  25.8462  21.7506
0033  33  0.1  160001  11.9243  11.9243  2.57183  26.1555  21.7577
0034  34  0.1  160001  11.7668  11.7668  2.6348  26.4346  21.7651
0035  35  0.1  160001  11.8184  11.8184  2.70523  26.7981  21.7913
0036  36  0.1  160001  11.7243  11.7243  2.77161  27.1685  21.8156
0037  37  0.1  160001  11.6416  11.6416  2.84022  27.5633  21.8456
0038  38  0.1  160001  12.019  12.019  2.91291  27.985  21.9114
0039  39  0.1  160001  12.8364  12.8364  2.99051  28.4527  21.9653
0040  40  0.1  160001  13.8963  13.8963  3.067  28.8604  21.9496
0041  41  0.1  160001  14.8605  14.8605  3.14586  29.2745  21.9106
0042  42  0.1  160001  15.1447  15.1447  3.22958  29.7682  21.929
0043  43  0.1  160000  15.4477  15.4477  3.31711  30.2394  21.9331
0044  44  0.1  160000  15.4717  15.4717  3.40746  30.815  21.9787
0045  45  0.1  160001  15.4285  15.4285  3.50153  31.379  21.9946
