0000  0  0.1  160001  32.9255  32.9255  1.17031  21.9705  0
0001  1  0.1  160001  32.7356  32.7356  1.17536  21.9666  0
0002  2  0.1  160001  31.7588  31.7588  1.19411  21.9853  0
0003  3  0.1  160001  30.6219  30.6219  1.22235  22.046  0
0004  4  0.1  160001  29.2395  29.2395  1.25636  22.0812  0
0005  5  0.1  160001  27.8192  27.8192  1.29045  22.0837  0
0006  6  0.1  160001  26.2906  26.2906  1.32774  22.1149  0
0007  7  0.1  160001  24.6425  24.6425  1.3661  22.1311  0
0008  8  0.1  160001  23.0757  23.0757  1.40379  22.2241  0
0009  9  0.1  160001  21.4948  21.4948  1.44263  22.2673  0
0010  10  0.1  160001  19.8077  19.8077  1.48395  22.3445  0
0011  11  0.1  160001  18.0753  18.0753  1.52688  22.3914  0
0012  12  0.1  160000  16.31  16.31  1.56788  22.5105  0
0013  13  0.1  160001  14.7393  14.7393  1.60581  22.6111  0
0014  14  0.1  160001  13.1757  13.1757  1.65157  22.6714  0
0015  15  0.1  160001  11.4848  11.4848  1.69781  22.8215  0
0016  16  0.1  160001  10.1308  10.1308  1.74171  22.92  0
0017  17  0.1  160001  8.9716  8.9716  1.78668  23.0266  0
0018  18  0.1  160000  8.04049  8.04049  1.83442  23.1797  0
0019  19  0.1  160000  7.46216  7.46216  1.88015  23.279  0
0020  20  0.1  113682  7.25879  7.25879  1.92777  23.4934  0
0021  21  0.1  160001  7.5908  7.5908  1.97713  23.6591  0
0022  22  0.1  160001  8.32821  8.32821  2.02807  23.8455  0
0023  23  0.1  160000  9.16409  9.16409  2.07709  23.9951  0
0024  24  0.1  160001  9.87513  9.87513  2.12849  24.1742  0
0025  25  0.1  160001  10.2593  10.2593  2.18169  24.3789  0
0026  26  0.1  160000  10.4941  10.4941  2.23628  24.584  0
0027  27  0.1  160001  10.7137  10.7137  2.29316  24.8174  0
0028  28  0.1  160001  10.7507  10.7507  2.34855  25.0668  0
0029  29  0.1  160001  10.6198  10.6198  2.40052  25.3463  0
0030  30  0.1  160001  10.4739  10.4739  2.46328  25.5808  0
0031  31  0.1  160000  10.4981  10.4981  2.52267  25.8393  0
0032  32  0.1  160001  10.4112  10.4112  2.58631  26.1715  0
0033  33  0.1  160001  10.3999  10.3999  2.64701  26.48  0
0034  34  0.1  160001  10.2003  10.2003  2.71538  26.7882  0
0035  35  0.1  160001  10.2367  10.2367  2.78032  27.1337  0
0036  36  0.1  160001  10.3929  10.3929  2.85489  27.5093  0
0037  37  0.1  160001  10.3964  10.3964  2.9211  27.8972  0
0038  38  0.1  160000  10.8759  10.8759  2.99528  28.3332  0
0039  39  0.1  160001  11.5683  11.5683  3.07291  28.7261  0
0040  40  0.1  160001  11.9082  11.9082  3.14866  29.1575  0
0041  41  0.1  160001  12.2704  12.2704  3.22644  29.6226  0
0042  42  0.1  160000  12.4036  12.4036  3.30869  30.1041  0
0043  43  0.1  160001  12.612  12.612  3.39872  30.6497  0
0044  44  0.1  160000  12.9472  12.9472  3.48698  31.1861  0
0045  45  0.1  160001  12.9647  12.9647  3.5761  31.8026  0
