0000  0  0.1  160001  34.1345  34.1345  1.13993  21.9251  0
0001  1  0.1  160001  33.8227  33.8227  1.14623  21.9439  0
0002  2  0.1  160000  32.7641  32.7641  1.16542  21.915  0
0003  3  0.1  160001  31.7249  31.7249  1.18996  21.94  0
0004  4  0.1  160000  30.4272  30.4272  1.21822  21.9782  0
0005  5  0.1  160000  29.1149  29.1149  1.25111  22.006  0
0006  6  0.1  160001  27.472  27.472  1.28457  22.007  0
0007  7  0.1  160001  25.8873  25.8873  1.3168  22.0331  0
0008  8  0.1  160001  24.2812  24.2812  1.35052  22.0504  0
0009  9  0.1  160001  22.6243  22.6243  1.38797  22.1088  0
0010  10  0.1  160001  20.7626  20.7626  1.42072  22.1825  0
0011  11  0.1  160000  18.9952  18.9952  1.45826  22.2708  0
0012  12  0.1  160000  17.2115  17.2115  1.49597  22.2986  0
0013  13  0.1  160001  15.5448  15.5448  1.53575  22.3425  0
0014  14  0.1  160001  13.8289  13.8289  1.56995  22.444  0
0015  15  0.1  160001  12.2976  12.2976  1.61197  22.548  0
0016  16  0.1  160001  10.9387  10.9387  1.65263  22.6671  0
0017  17  0.1  160001  9.92498  9.92498  1.69054  22.7419  0
0018  18  0.1  160000  9.04619  9.04619  1.73381  22.8927  0
0019  19  0.1  160001  8.63391  8.63391  1.77597  23.0015  0
0020  20  0.1  160001  8.39331  8.39331  1.81846  23.1478  0
0021  21  0.1  160001  8.4371  8.4371  1.86298  23.2959  0
0022  22  0.1  160000  8.8792  8.8792  1.91007  23.5381  0
0023  23  0.1  160001  9.65578  9.65578  1.95506  23.7295  0
0024  24  0.1  160001  10.9783  10.9783  2.00194  23.8882  0
0025  25  0.1  160001  12.191  12.191  2.05037  24.0338  0
0026  26  0.1  160001  12.935  12.935  2.10014  24.2222  0
0027  27  0.1  160001  13.6279  13.6279  2.15037  24.4134  0
0028  28  0.1  160001  13.8099  13.8099  2.20345  24.5878  0
0029  29  0.1  160001  13.653  13.653  2.2576  24.8289  0
0030  30  0.1  160001  13.5869  13.5869  2.311  25.0859  0
0031  31  0.1  160000  13.3374  13.3374  2.3688  25.3552  0
0032  32  0.1  160001  13.1148  13.1148  2.42656  25.6707  0
0033  33  0.1  160001  12.9083  12.9083  2.48347  25.9366  0
0034  34  0.1  160001  12.7388  12.7388  2.54518  26.2391  0
0035  35  0.1  160001  12.6047  12.6047  2.60918  26.5753  0
0036  36  0.1  160001  12.4494  12.4494  2.67845  26.9356  0
0037  37  0.1  160001  12.3971  12.3971  2.74503  27.3406  0
0038  38  0.1  160001  12.2236  12.2236  2.81401  27.7538  0
0039  39  0.1  160000  12.5144  12.5144  2.88279  28.1959  0
0040  40  0.1  160000  13.4161  13.4161  2.96201  28.6942  0
0041  41  0.1  160001  14.4698  14.4698  3.03813  29.0589  0
0042  42  0.1  159999  15.8059  15.8059  3.11951  29.5602  0
0043  43  0.1  160001  16.5334  16.5334  3.20134  30.006  0
0044  44  0.1  160001  16.7439  16.7439  3.28859  30.5663  0
0045  45  0.1  160001  16.7099  16.7099  3.37954  31.0979  0
