0000  0  0.1  160001  51.5611  51.5611  1.09927  22.1089  21.9677
0001  1  0.1  160001  51.2108  51.2108  1.10412  22.1154  21.9372
0002  2  0.1  160001  50.1983  50.1983  1.11947  22.1362  21.9701
0003  3  0.1  160001  48.7998  48.7998  1.14189  22.1529  21.9728
0004  4  0.1  160001  47.3947  47.3947  1.16428  22.169  21.9533
0005  5  0.1  160001  45.8822  45.8822  1.19003  22.1935  21.9394
0006  6  0.1  160001  44.2831  44.2831  1.21672  22.1941  21.9195
0007  7  0.1  160000  42.7656  42.7656  1.24419  22.2502  21.9344
0008  8  0.1  160001  40.9982  40.9982  1.26869  22.3224  21.9658
0009  9  0.1  160001  39.3981  39.3981  1.29585  22.3461  21.9372
0010  10  0.1  160001  37.5993  37.5993  1.32587  22.4533  21.969
0011  11  0.1  160001  35.7868  35.7868  1.35543  22.4831  21.9377
0012  12  0.1  160001  33.8893  33.8893  1.38124  22.589  21.9328
0013  13  0.1  160001  32.1814  32.1814  1.41273  22.6846  21.9581
0014  14  0.1  160001  30.3211  30.3211  1.44189  22.7829  21.9302
0015  15  0.1  160000  28.3086  28.3086  1.47108  22.8729  21.9665
0016  16  0.1  160000  26.4735  26.4735  1.50067  23.012  21.9637
0017  17  0.1  160001  24.492  24.492  1.53417  23.1158  21.96
0018  18  0.1  160001  22.8378  22.8378  1.56497  23.2227  21.9474
0019  19  0.1  160000  20.9068  20.9068  1.59911  23.3787  21.9569
0020  20  0.1  160001  19.0277  19.0277  1.62913  23.5337  21.9828
0021  21  0.1  160001  17.2153  17.2153  1.66386  23.6626  21.9566
0022  22  0.1  160001  15.4106  15.4106  1.69735  23.839  21.9795
0023  23  0.1  160001  13.8685  13.8685  1.7364  24.0165  21.9707
0024  24  0.1  160001  12.4654  12.4654  1.76812  24.21  21.9897
0025  25  0.1  160000  11.1789  11.1789  1.80452  24.4347  22.0164
0026  26  0.1  160001  10.3584  10.3584  1.84113  24.6359  22.0179
0027  27  0.1  160001  9.74471  9.74471  1.87888  24.8743  22.0329
0028  28  0.1  160001  9.63928  9.63928  1.91669  25.1073  22.0482
0029  29  0.1  160001  10.1405  10.1405  1.95927  25.384  22.0847
0030  30  0.1  160000  11.1633  11.1633  1.99991  25.6683  22.1028
0031  31  0.1  160001  12.4579  12.4579  2.04062  25.923  22.0913
0032  32  0.1  160001  13.5804  13.5804  2.08197  26.2479  22.1043
0033  33  0.1  160000  14.2612  14.2612  2.12712  26.5289  22.1111
0034  34  0.1  160001  14.6954  14.6954  2.17367  26.8644  22.1274
0035  35  0.1  160001  15.0264  15.0264  2.21754  27.2009  22.148
0036  36  0.1  160001  15.1697  15.1697  2.26484  27.578  22.1864
0037  37  0.1  160001  15.0911  15.0911  2.31525  27.9527  22.1966
0038  38  0.1  160001  15.1655  15.1655  2.36675  28.3604  22.2278
0039  39  0.1  160001  15.1434  15.1434  2.41785  28.7571  22.2166
0040  40  0.1  160001  14.9137  14.9137  2.47328  29.229  22.2528
0041  41  0.1  160001  14.5265  14.5265  2.53221  29.707  22.2906
0042  42  0.1  160001  14.2933  14.2933  2.5882  30.2056  22.3119
0043  43  0.1  160001  13.9641  13.9641  2.64626  30.7087  22.3267
0044  44  0.1  160000  13.9724  13.9724  2.70782  31.2863  22.359
0045  45  0.1  160001  13.9007  13.9007  2.77498  31.827  22.379
0046  46  0.1  160001  13.9868  13.9868  2.83582  32.4774  22.4225
0047  47  0.1  160001  14.2284  14.2284  2.90701  33.091  22.4336
