RunNumber,AlignmentRun,GearFile,BeamEnergy,dut_chip,dut_gain,dut_gain_type,dut_conversion,ref_chip,ref_gain,ref_gain_type,dut_align_x,dut_align_y,dut_pos_z,dut_tilt,dut_turn,dut_rot,ref_align_x,ref_align_y,ref_pos_z,ref_rot
# Warning: no blank before dut_gain,ref_gain
# Warning: don''''t start with tilt = 0 or turn = 0 oe rot = 0: MillePede won''''t work (sin(0) = 0)'
# Warning: don''''t start with pos_z = 0: GBL crash when planes overlap'
# 2015 beams:,


# CHIP 504
# FEBRUARY 22
20197,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.247586,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.419042,0.285239,55.2015,19.5874,0.0761407,0.0126164,0.544763,0.0506192,40,0

#20202,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,1.47465,-0.424819,55.2856,26.0799,0.0510701,0.012506,2.24961,-1.45057,40,0
#20203,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,2.02568,0.525249,55.2856,26.0799,0.0510701,0.012506,2.74992,-0.949997,40,0
#20204,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,2.82478,-0.775728,55.2856,28.0799,0.0510701,0.012506,2.6495,-1.44954,40,0
#20205,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,1.77476,-0.775134,55.2856,28.0799,0.0510701,0.012506,2.64958,-0.0499804,40,0
#20206,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.374721,-0.0745519,55.2856,30.0799,0.0510701,0.012506,3.0496,0.449318,40,0
#20207,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.374925,-1.47529,55.2856,30.0799,0.0510701,0.012506,2.65053,-0.650384,40,0
#20208,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.0248872,-0.274736,55.2856,32.0799,0.0510701,0.012506,3.34896,0.149756,40,0
#20209,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.225133,0.775119,55.2856,32.0799,0.0510701,0.012506,2.44933,-0.651097,40,0
#20210,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,1.17494,-0.075498,55.2856,34.0799,0.0510701,0.012506,3.14922,-0.0514868,40,0
#20211,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,3.47497,0.77479,55.2856,34.0799,0.0510701,0.012506,3.55055,-0.75016,40,0
#20212,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,2.52486,-0.325297,55.2856,36.0799,0.0510701,0.012506,2.54972,-0.350256,40,0
#20213,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,1.1757,-0.125068,55.2856,36.0799,0.0510701,0.012506,3.35037,-0.0503065,40,0
#20214,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.975142,-1.37475,55.2856,38.0799,0.0510701,0.012506,2.45097,-0.0509283,40,0
#20215,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,2.62554,-0.574878,55.2856,38.0799,0.0510701,0.012506,3.14981,-0.850294,40,0
#20216,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,4.42491,-0.874846,55.2856,40.0799,0.0510701,0.012506,2.65025,-1.34974,40,0
#20217,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,3.12436,0.174513,55.2856,40.0799,0.0510701,0.012506,2.65134,-0.650827,40,0

#20219,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,4.47567,0.524877,55.2856,18.0799,0.0510701,0.012506,3.45064,-1.45041,40,0
#20220,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,4.02507,-0.374742,55.2856,18.0799,0.0510701,0.012506,3.05,-0.650219,40,0
#20221,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,4.27504,-0.324724,55.2856,17.0799,0.0510701,0.012506,3.15089,-0.250236,40,0
#20222,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,3.07476,-0.52518,55.2856,17.0799,0.0510701,0.012506,2.64973,-0.249438,40,0
#20223,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,1.82515,-0.574831,55.2856,16.0799,0.0510701,0.012506,2.74999,-0.450317,40,0
#20224,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,2.52483,-1.17488,55.2856,16.0799,0.0510701,0.012506,2.54943,-0.950106,40,0
#20225,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.475045,-0.324942,55.2856,15.0799,0.0510701,0.012506,2.75003,-0.949831,40,0


# JUNE 26
20233,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.444856,0.369685,55.2164,15.0577,0.0667004,0.0122405,0.544747,0.05033,40,0
20234,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.445499,0.369556,55.2509,15.0503,0.0554535,0.012213,0.544689,0.0500627,40,0
20235,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.445103,0.399189,55.2086,13.0783,0.0744945,0.0121069,0.544581,0.0499838,40,0

20236,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.253111,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.44529,0.39934,55.2162,13.0778,0.085447,0.0120546,0.54468,0.0499503,40,0
20237,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25399,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.445498,0.427806,55.1677,11.0644,0.104813,0.0120195,0.54479,0.0499418,40,0
20238,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.255245,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.446277,0.42794,55.0517,11.0632,0.104145,0.012036,0.544798,0.0496914,40,0
20239,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.255498,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.44638,0.455171,55.1314,9.01398,0.0428581,0.0118153,0.544755,0.0498441,40,0
20240,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.254031,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.446656,0.455162,55.2051,9.06513,0.0806222,0.0118558,0.544762,0.0498873,40,0

20241,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.255931,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.455394,-0.0209809,55.2378,7.00973,0.0988274,0.011722,0.544639,0.049818,40,0
20242,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.255385,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45599,-0.020578,55.3332,7.01876,0.0922577,0.0116791,0.544896,0.0495417,40,0
20243,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256166,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.456019,0.00667085,54.9244,4.98354,0.0989581,0.0115101,0.544851,0.0498013,40,0
20244,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.255919,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.455939,0.00709277,55.3331,4.97503,0.145563,0.0116132,0.544912,0.0492944,40,0
20245,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256616,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.455333,0.0320639,55.0306,2.98768,0.0767851,0.0113942,0.544726,0.0495042,40,0
20246,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25532,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.455503,0.0323326,55.1974,2.96002,-0.0313523,0.0114036,0.544924,0.0494807,40,0
20247,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256426,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.455213,0.0326632,55.2974,2.91295,0.139753,0.0114312,0.544756,0.0494803,40,0
20248,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.258297,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.454897,0.0554395,55.1748,0.205449,1.32907,0.0113739,0.544626,0.0495496,40,0


# changed geometry 06e
20249,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.257352,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.469896,0.0756357,42.6567,-0.177763,-0.11154,0.01121,0.455613,-0.0359536,40,0
20250,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.257415,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.468217,0.0759265,42.769,-0.181018,-0.183782,0.0113043,0.455568,-0.0360963,40,0
20251,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256798,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.467662,0.075992,42.8044,-0.28858,-0.24796,0.0113116,0.455528,-0.0361196,40,0
20252,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.257462,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.467244,0.0764392,42.6843,-0.827099,-1.37806,0.011279,0.455517,-0.036137,40,0
20253,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.257796,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.466937,0.0766322,42.7331,-0.867377,-1.5496,0.0112917,0.455505,-0.036181,40,0
# more runs available here (efficiency?)



# JULY 12
# Chip 504, tilt scan (rows)
# gear 07b: 754 603 452 305 152 0
# 5.2 GeV, trim 28 from April, no chiller
20785,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.251924,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.532665,0.244792,42.869,26.6659,0.025891,-0.0013348,0.449662,0.0337392,40,0
20786,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.251401,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.532004,0.206339,42.7566,28.6234,0.0219548,-0.0012535,0.449536,0.0336197,40,0
20787,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.251236,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.531831,0.163794,42.9577,30.6237,0.0255816,-0.001117,0.449642,0.0334845,40,0
20788,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25072,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.531243,0.11871,42.8432,32.6363,0.0263207,-0.00098868,0.449535,0.0333466,40,0
20789,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.249898,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.531161,0.0710985,42.8902,34.6376,0.020551,-0.00088891,0.449613,0.0331996,40,0
20790,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.248938,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.531342,0.0210165,42.7916,36.6264,0.017669,-0.00080749,0.449494,0.0332188,40,0
20791,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.247133,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.531793,-0.0330575,42.9593,38.6171,0.017881,-0.00067146,0.449688,0.0332364,40,0
20792,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.246212,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.532086,-0.0916443,42.8677,40.6148,0.013962,-0.00054952,0.449601,0.0331447,40,0
20793,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.246743,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.532131,-0.062612,42.8374,39.6484,0.0230835,-0.00062504,0.449635,0.0332022,40,0
20794,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.246841,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.532095,-0.0062285,42.8662,37.6433,0.0144949,-0.00074668,0.449407,0.0331486,40,0
20795,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.247874,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.532198,0.0457257,42.8953,35.6567,0.0105357,-0.00085142,0.44953,0.0331624,40,0
20796,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.249123,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.531555,0.0943,42.9324,33.6718,0.0223272,-0.00093981,0.449415,0.0330697,40,0
20797,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.250586,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.531068,0.140209,42.919,31.6663,0.0215537,-0.0010711,0.449374,0.0330247,40,0
20798,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.251253,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.530778,0.183372,42.888,29.6489,0.0308585,-0.0011795,0.449257,0.033147,40,0
20799,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.251758,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.53018,0.223518,42.8752,27.6619,0.0364449,-0.0012683,0.449258,0.0329909,40,0
20800,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25271,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.529416,0.261169,42.8619,25.6655,0.0375793,-0.0013821,0.44931,0.0329905,40,0
20801,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.253817,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.529549,0.279443,42.8818,24.6528,0.0392524,-0.0014543,0.449363,0.0329755,40,0
20802,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25428,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.529474,0.297332,42.9572,23.6442,0.0384789,-0.0014856,0.449342,0.0330317,40,0
20803,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.254083,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.529295,0.314636,43.003,22.6324,0.0288131,-0.0015934,0.449266,0.0330336,40,0
20804,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.254949,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.529269,0.331389,42.8928,21.638,0.0204479,-0.0016176,0.449383,0.0330402,40,0
20805,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25543,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.529041,0.347188,42.8406,20.6406,0.0407134,-0.0016445,0.449264,0.0328826,40,0
20806,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.255286,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.529411,0.362933,42.866,19.6463,0.0676481,-0.0016944,0.449301,0.0328981,40,0
20807,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25603,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.529354,0.37838,42.735,18.6558,0.0612769,-0.0017767,0.449298,0.0329094,40,0
20808,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256431,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.52913,0.393548,42.7427,17.6528,0.0406217,-0.0018602,0.44926,0.0330195,40,0
20809,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256893,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.528905,0.408684,42.7372,16.6464,0.0713896,-0.001899,0.449328,0.0330149,40,0
20810,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256296,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.528342,0.423286,42.7145,15.6402,0.0582001,-0.0019504,0.449161,0.0329391,40,0
20811,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.257337,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.528168,0.437001,42.7979,14.6323,0.067843,-0.0020009,0.449241,0.0328705,40,0
20812,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25699,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.527827,0.450615,42.7166,13.6394,0.0532325,-0.0020765,0.449321,0.0330618,40,0
20813,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.257541,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.528076,0.464126,42.7425,12.6461,0.0882173,-0.0021074,0.449358,0.0331642,40,0
20814,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.257259,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.527966,0.477184,42.8286,11.6283,0.0726501,-0.0021736,0.449283,0.0327882,40,0
20815,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256801,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.528029,0.490522,42.6857,10.6358,0.081021,-0.0022136,0.449378,0.0329155,40,0
20816,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.257483,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.528084,0.503491,42.9246,9.61524,0.0721,-0.0023154,0.449423,0.0329086,40,0
20817,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.258185,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.528039,0.516363,42.7354,8.60831,0.0885439,-0.0024044,0.449159,0.0328474,40,0
20818,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.257106,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.527983,0.528644,42.889,7.58705,0.0620962,-0.0024508,0.449302,0.0327273,40,0
20819,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.257412,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.528302,0.54083,42.8385,6.56362,0.176968,-0.0025121,0.449216,0.0327912,40,0
20820,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25744,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.528408,0.552622,42.9464,5.52756,0.109812,-0.0025681,0.449234,0.0326336,40,0
20821,020785,gear_desy2015_07b.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.257763,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.52919,0.564309,42.9934,4.54159,0.193642,-0.0026091,0.449319,0.0327205,40,0

