RunNumber,AlignmentRun,GearFile,BeamEnergy,dut_chip,dut_gain,dut_gain_type,dut_conversion,ref_chip,ref_gain,ref_gain_type,dut_align_x,dut_align_y,dut_pos_z,dut_tilt,dut_turn,dut_rot,ref_align_x,ref_align_y,ref_pos_z,ref_rot
# Warning: no blank before dut_gain,ref_gain
# Warning: don''''t start with tilt = 0 or turn = 0 oe rot = 0: MillePede won''''t work (sin(0) = 0)'
# Warning: don''''t start with pos_z = 0: GBL crash when planes overlap'
# 2015 beams:,

# JANUAR 25
15499,015497,gear_desy2015_04e.xml,5.6,506,c506-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,404,c404-ia27-trim30.dat,desy_weibull_decorr_pos,-3.62882,-1.51607,57.7994,27.0215,-0.436049,-0.0129963,-3.15697,-0.946233,40,0



# APRIL 10
15535,015535,gear_desy2015_04e.xml,5.6,506,c506-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,404,c404-ia27-trim30.dat,desy_weibull_decorr_pos,-3.59687,-2.48909,78.9953,60.4031,-1.16588,-0.0228388,-3.15924,-0.945326,40,0
15536,015535,gear_desy2015_04e.xml,5.6,506,c506-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,404,c404-ia27-trim30.dat,desy_weibull_decorr_pos,-3.59257,-2.64029,79.0903,62.3333,-1.2588,-0.0242377,-3.15927,-0.945164,40,0
15537,015535,gear_desy2015_04e.xml,5.6,506,c506-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,404,c404-ia27-trim30.dat,desy_weibull_decorr_pos,-3.58926,-2.82316,79.4065,64.2884,-1.35072,-0.0258193,-3.15892,-0.945041,40,0
15538,015535,gear_desy2015_04e.xml,5.6,506,c506-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,404,c404-ia27-trim30.dat,desy_weibull_decorr_pos,-3.58513,-3.04172,79.4951,66.2521,-1.47514,-0.0277203,-3.15847,-0.94516,40,0




# JUNE 19
# Chip 506 (rot) turn angle scan at VIColOr 255
#cmsdyfct
# check landgaus: sigma&smear around 1.5? peak at 22ke?
19714,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.7379,0.206966,43.3228,40.0552,-0.75513,-0.00606427,-3.9424,-0.0511376,40,0
19715,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.73715,0.20785,43.4484,40.0647,-0.755244,-0.00611284,-3.94274,-0.0512131,40,0
19716,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.73424,0.225799,43.2116,38.3803,-0.744644,-0.00598902,-3.94359,-0.0508693,40,0
19717,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.73413,0.225914,43.3103,38.3712,-0.746441,-0.00594855,-3.94361,-0.0506771,40,0
19718,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.73072,0.24446,43.4125,36.6082,-0.733301,-0.00583982,-3.94497,-0.0525364,40,0
19719,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.73049,0.244559,43.4602,36.6115,-0.731396,-0.00585441,-3.94495,-0.0522272,40,0
19720,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.72804,0.261833,43.4412,34.859,-0.724004,-0.0057391,-3.94882,-0.0582504,40,0
19721,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.72834,0.261867,43.3582,34.8542,-0.72175,-0.00570142,-3.94847,-0.0578819,40,0
19722,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.72573,0.278872,43.3783,33.1039,-0.724201,-0.00564681,-3.95101,-0.0608718,40,0
19723,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.72596,0.278367,43.3108,33.0989,-0.724969,-0.00556794,-3.95085,-0.0609819,40,0
19724,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.723,0.294819,43.365,31.3328,-0.708769,-0.00547995,-3.95241,-0.0618891,40,0
19725,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.72334,0.29446,43.4594,31.3317,-0.708439,-0.00546375,-3.95212,-0.0617649,40,0
19726,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.71999,0.310741,43.5396,29.5743,-0.707517,-0.0054236,-3.95317,-0.0624524,40,0
19727,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.72035,0.310137,43.4653,29.5728,-0.699319,-0.0053479,-3.95334,-0.062462,40,0
19728,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.72032,0.310191,43.5852,29.5711,-0.708505,-0.00539406,-3.95351,-0.0624265,40,0
19729,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.71715,0.326087,43.3841,27.8473,-0.696601,-0.00530303,-3.9539,-0.0629083,40,0
19730,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.71749,0.325413,43.5197,27.8407,-0.696663,-0.00528554,-3.954,-0.0628493,40,0
19731,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.71435,0.341597,43.3546,26.1267,-0.689241,-0.00518479,-3.95482,-0.0636595,40,0
19732,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.71503,0.340961,43.3722,26.1253,-0.704456,-0.00524014,-3.95465,-0.0635506,40,0
19733,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.72212,0.349033,43.3649,24.4521,-0.693119,-0.00514854,-3.95595,-0.0643085,40,0
19734,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.72311,0.348164,43.4818,24.4436,-0.698092,-0.00512439,-3.95572,-0.0641674,40,0
19735,019714,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.72333,0.347721,43.7029,24.4399,-0.685446,-0.00512721,-3.95576,-0.064047,40,0



# JUNE 20
# no chiller connected!
#alignment run
19807,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63803,0.252625,51.38,27.2581,-0.538615,-0.00454747,-4.6,0,40,0

# tilt scan:
19809,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63509,-0.101949,51.5033,53.1174,-0.658357,-0.00599629,-4.64589,-0.0429891,40,0
19810,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63503,-0.101281,51.5164,53.1204,-0.659031,-0.00596152,-4.64603,-0.0430336,40,0
19811,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63569,-0.137186,51.5152,54.9061,-0.667479,-0.00616969,-4.6462,-0.0436567,40,0
19812,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63526,-0.137565,51.686,54.9116,-0.668984,-0.00614368,-4.64604,-0.0436417,40,0
19813,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63605,-0.176554,51.352,56.7212,-0.69086,-0.0064332,-4.64595,-0.0439936,40,0
19814,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63561,-0.176215,51.5211,56.7231,-0.687437,-0.00641542,-4.64609,-0.0442126,40,0
19815,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63616,-0.218939,51.6355,58.5252,-0.703905,-0.00669601,-4.64627,-0.0449701,40,0
19816,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63551,-0.219041,51.8071,58.5263,-0.706969,-0.00663014,-4.64619,-0.0446341,40,0
19817,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63578,-0.265282,51.687,60.3224,-0.719678,-0.00684657,-4.64627,-0.0454204,40,0
19818,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63526,-0.264731,51.7171,60.3262,-0.72314,-0.00686255,-4.6465,-0.0452824,40,0
19819,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63494,-0.315326,51.8398,62.1167,-0.750323,-0.00735904,-4.64633,-0.0458479,40,0
19820,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63483,-0.315467,51.9689,62.1135,-0.752424,-0.00725155,-4.64675,-0.0459769,40,0
19821,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.6351,-0.37392,51.7441,63.9289,-0.765368,-0.00762442,-4.64704,-0.0466224,40,0
19822,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63464,-0.37428,51.9973,63.9267,-0.778983,-0.00778367,-4.6469,-0.0467369,40,0
19823,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63398,-0.441473,52.1404,65.714,-0.798944,-0.00797259,-4.64745,-0.0469529,40,0
19824,019807,gear_desy2015_06b.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63405,-0.439842,52.0951,65.7164,-0.809722,-0.00829064,-4.64704,-0.0471986,40,0

19826,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63279,-0.514987,52.1863,67.512,-0.830069,-0.00859873,-4.64646,-0.0464217,40,0
19827,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63257,-0.515646,52.0545,67.5107,-0.812545,-0.00842125,-4.64678,-0.0463821,40,0
19828,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63186,-0.600833,52.1217,69.2995,-0.867733,-0.00914685,-4.64712,-0.046863,40,0
19829,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63108,-0.601227,52.3846,69.2972,-0.859836,-0.00909215,-4.64707,-0.0466751,40,0
19830,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63023,-0.703347,52.441,71.1027,-0.893186,-0.00962783,-4.64728,-0.0470938,40,0
19831,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.6301,-0.702698,52.3797,71.1093,-0.896999,-0.00976451,-4.64741,-0.0468571,40,0
19832,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62941,-0.823353,52.6093,72.9099,-0.955251,-0.0106582,-4.64769,-0.0476091,40,0
19833,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62876,-0.822519,52.4852,72.9095,-0.96159,-0.0106854,-4.64738,-0.0473627,40,0
19834,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62818,-0.969603,52.8389,74.709,-1.01157,-0.0117119,-4.64765,-0.0477676,40,0
19835,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62765,-0.969056,52.8042,74.702,-1.00335,-0.0114546,-4.64785,-0.0477646,40,0
19836,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62702,-1.14924,52.929,76.4881,-1.09742,-0.0131229,-4.64783,-0.0480796,40,0
19837,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.6267,-1.1507,53.1037,76.4906,-1.08501,-0.012869,-4.64783,-0.0480796,40,0
19838,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62644,-1.38744,53.0112,78.3027,-1.19609,-0.0149168,-4.64821,-0.0479146,40,0
19839,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62569,-1.38848,52.8574,78.3198,-1.19823,-0.0145531,-4.648,-0.0479438,40,0

19841,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62359,-1.70791,53.6706,80.089,-1.33893,-0.0170848,-4.64813,-0.0472043,40,0
19842,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62419,-1.70634,53.226,80.086,-1.30698,-0.0168072,-4.64831,-0.0472349,40,0
19844,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62018,-2.16086,54.3514,81.8736,-1.54643,-0.0205672,-4.6482,-0.0453436,40,0

19845,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62376,-0.122603,51.4824,54.0645,-0.672458,-0.00613684,-4.64542,-0.0427623,40,0
19846,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62388,-0.122209,51.5204,54.0604,-0.677681,-0.00617756,-4.6454,-0.0429528,40,0
19847,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62418,-0.160153,51.6141,55.8308,-0.687894,-0.0063104,-4.64544,-0.0434494,40,0
19848,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62361,-0.160308,51.7602,55.8327,-0.677154,-0.00624912,-4.64538,-0.043553,40,0
19849,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62406,-0.201272,51.6481,57.6347,-0.699605,-0.00650627,-4.64538,-0.0439719,40,0
19850,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62355,-0.20025,51.5798,57.6331,-0.704716,-0.00657527,-4.6456,-0.0439386,40,0
19851,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62278,-0.199602,51.5886,57.6329,-0.711211,-0.00660219,-4.64553,-0.0440253,40,0
19852,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62298,-0.244931,51.7827,59.4304,-0.713093,-0.00681866,-4.64552,-0.0445706,40,0
19853,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62237,-0.244389,51.7964,59.4282,-0.717241,-0.00676044,-4.64565,-0.0446108,40,0
19854,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62148,-0.292757,51.714,61.2263,-0.739763,-0.00717094,-4.64574,-0.04531,40,0
19855,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62101,-0.292007,51.8343,61.2237,-0.746765,-0.00722968,-4.64565,-0.0450943,40,0
19856,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62103,-0.346183,51.7546,63.0298,-0.766895,-0.00766123,-4.64606,-0.0457981,40,0
19857,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62054,-0.346396,51.8048,63.0244,-0.766651,-0.00757377,-4.64573,-0.0458006,40,0



# JUNE 21
# no chiller, trim 28
19866,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.61092,0.195173,56.069,33.3841,-0.574939,-0.00485954,-4.55208,-0.0362616,40,0
19867,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.61081,0.215144,56.0579,31.5772,-0.563316,-0.0048053,-4.5518,-0.0362027,40,0
19868,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.61087,0.234223,56.1538,29.7644,-0.55345,-0.00468483,-4.55216,-0.0362038,40,0
19869,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.61015,0.253423,56.0727,27.9739,-0.546482,-0.00465303,-4.55209,-0.0364602,40,0
19870,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.60872,0.153851,56.104,36.9368,-0.570271,-0.00491918,-4.5518,-0.0367735,40,0
19871,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.60808,0.132552,56.1873,38.7315,-0.588651,-0.00507207,-4.55203,-0.037017,40,0
19872,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.60715,0.11058,56.1802,40.5249,-0.600446,-0.00519199,-4.55202,-0.0372545,40,0
19873,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.6081,0.234596,56.0304,29.7672,-0.557144,-0.00467798,-4.55218,-0.0367653,40,0
# more runs at 30deg overnight if needed...


# JUNE 22
# no chiller, trim 28
19928,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.6355,0.260329,56.0968,27.0806,-0.531922,-0.00456573,-4.55532,0.0433563,40,0
19929,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.6355,0.258897,56.0346,27.0802,-0.530515,-0.00456508,-4.55537,0.0432535,40,0
19930,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63481,0.258027,56.0139,27.0829,-0.538675,-0.00456888,-4.55528,0.0432391,40,0
19931,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63421,0.257345,56.0727,27.0806,-0.535756,-0.0045807,-4.55533,0.0432276,40,0
19932,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.6334,0.256787,56.0306,27.0813,-0.532581,-0.00454599,-4.55524,0.0432329,40,0
