RunNumber,AlignmentRun,GearFile,BeamEnergy,dut_chip,dut_gain,dut_gain_type,dut_conversion,ref_chip,ref_gain,ref_gain_type,dut_align_x,dut_align_y,dut_pos_z,dut_tilt,dut_turn,dut_rot,ref_align_x,ref_align_y,ref_pos_z,ref_rot,skipdut,skipref,skiptel
20505,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.597436,0.297827,51.957,19.4203,-0.200187,-0.0120697,0.457643,-0.0582316,40,0,0,0,0
20506,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600953,0.300728,52.0421,19.4654,-0.176877,-0.0120923,0.458557,-0.0594824,40,0,0,0,0
20507,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.598485,0.247756,52.135,21.4182,-0.203934,-0.0121652,0.458578,-0.0591498,40,0,0,0,0
20508,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.598162,0.247473,51.9735,21.4202,-0.193716,-0.0121341,0.458469,-0.0591792,40,0,0,0,0
20509,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.597293,0.219308,52.1205,22.4191,-0.192267,-0.0121677,0.458541,-0.0590377,40,0,0,0,0
20510,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.597708,0.219108,51.9854,22.4268,-0.209153,-0.0121819,0.458455,-0.0589314,40,0,0,0,0
20511,020464,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.604259,0.170544,52.0722,24.4329,-0.203556,-0.0121853,0.539502,-0.0464455,40,0,0,0,0
20513,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.60017,0.101946,52.119,26.4867,-0.21592,-0.0122006,0.458786,-0.0591561,40,0,0,0,0
20514,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600456,0.101681,52.0659,26.4365,-0.207803,-0.0121948,0.458472,-0.0590752,40,0,0,0,0
20516,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600831,0.0381655,52.0101,28.4365,-0.216209,-0.0122375,0.458459,-0.058827,40,0,0,0,0

20518,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600871,0.297806,52.0096,19.4633,-0.177758,-0.0120855,0.458431,-0.0591252,40,0,0,0,0
20519,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.601481,0.297892,52.1225,19.4648,-0.173596,-0.0120875,0.458604,-0.0589425,40,0,0,0,0
20520,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600428,0.298337,52.0445,19.4668,-0.167881,-0.0120358,0.458567,-0.059022,40,0,0,0,0
20521,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600218,0.298249,52.0686,19.4664,-0.188393,-0.0121087,0.458632,-0.0588213,40,0,0,0,0
20522,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.599741,0.297787,52.0829,19.4655,-0.201558,-0.0121282,0.458739,-0.0589812,40,0,0,0,0

20523,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600746,0.297835,51.9733,19.4695,-0.185687,-0.0120849,0.458658,-0.0588703,40,0,0,0,0
20525,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600252,0.297354,52.167,19.4609,-0.209249,-0.0121104,0.458503,-0.0589577,40,0,0,0,0
20526,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600476,0.297608,52.0929,19.4619,-0.216644,-0.0121225,0.458446,-0.0590471,40,0,0,0,0
20527,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600225,0.298102,52.0792,19.469,-0.190729,-0.0120853,0.458535,-0.0587187,40,0,0,0,0
20528,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,19.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0

20649,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.5749,0.0290209,51.9648,28.4663,-0.182228,-0.0120809,0.458516,-0.0576996,40,0,0,0,0
20650,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.574887,-0.030698,51.9648,30.4663,-0.182228,-0.0120809,0.45845,-0.0579943,40,0,0,0,0
20651,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.574865,-0.0304749,51.9648,30.4663,-0.182228,-0.0120809,0.458491,-0.0578274,40,0,0,0,0
20652,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.574957,-0.223308,51.9648,35.4663,-0.182228,-0.0120809,0.457319,-0.0575548,40,0,0,0,0
20653,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.574916,-0.223013,51.9648,35.4663,-0.182228,-0.0120809,0.457176,-0.0573585,40,0,0,0,0
20654,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.574993,-0.222874,51.9648,35.4663,-0.182228,-0.0120809,0.457204,-0.0574014,40,0,0,0,0
20655,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.575083,-0.222683,51.9648,35.4663,-0.182228,-0.0120809,0.457291,-0.0574377,40,0,0,0,0
20656,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.574999,-0.222759,51.9648,35.4663,-0.182228,-0.0120809,0.457199,-0.0573426,40,0,0,0,0
20657,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.575079,-0.117433,51.9648,32.4663,-0.182228,-0.0120809,0.457294,-0.0572806,40,0,0,0,0
20658,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.575014,-0.117609,51.9648,32.4663,-0.182228,-0.0120809,0.45735,-0.0574014,40,0,0,0,0
20659,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.574972,-0.133866,51.9648,33.4663,-0.182228,-0.0120809,0.457202,-0.0572438,40,0,0,0,0

20660,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,33.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0

20662,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,34.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20663,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,34.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20664,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,36.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20665,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,36.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20666,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,37.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20667,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,39.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20668,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,41.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20670,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,18.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20671,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,17.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20672,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,16.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0


20675,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,14.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20676,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,12.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20677,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,10.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20678,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,08.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20679,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,06.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20680,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,04.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20681,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,02.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0
20682,020503,gear_desy2015_07a.xml,5.2,110,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.600289,0.298168,51.9648,00.4663,-0.182228,-0.0120809,0.458504,-0.058864,40,0,0,0,0



