RunNumber,AlignmentRun,GearFile,BeamEnergy,dut_chip,dut_gain,dut_gain_type,dut_conversion,ref_chip,ref_gain,ref_gain_type,dut_align_x,dut_align_y,dut_pos_z,dut_tilt,dut_turn,dut_rot,ref_align_x,ref_align_y,ref_pos_z,ref_rot,skipdut,skipref,skiptel
19595,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19596,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19597,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19598,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19599,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19600,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19601,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19602,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19603,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19604,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19605,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19606,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19607,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19608,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19609,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19610,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19611,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19612,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19613,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19614,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19615,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19616,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19617,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19618,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19619,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19620,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19621,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0
19622,019582,gear_desy2015_05b.xml,5.6,506,c506-ia24-trim32tb-chiller15-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,28.32,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0

