RunNumber,AlignmentRun,GearFile,BeamEnergy,dut_chip,dut_gain,dut_gain_type,dut_conversion,ref_chip,ref_gain,ref_gain_type,dut_align_x,dut_align_y,dut_pos_z,dut_tilt,dut_turn,dut_rot,ref_align_x,ref_align_y,ref_pos_z,ref_rot,skipdut,skipref,skiptel

# CHIP 504
# Testbeam March 2016

23579,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235813,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53339,-0.626129,48.6496,19.3939,0.00405287,-0.00568215,-2.6,-0.8,40,0,0,0,0
23580,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.236064,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53243,-0.625927,48.6023,19.3951,0.00777156,-0.00567762,-2.6,-0.8,40,0,0,0,0
23581,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235977,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.5324,-0.625984,48.6359,19.3926,0.00396059,-0.00567993,-2.6,-0.8,40,0,0,0,0
23582,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235628,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53229,-0.625941,48.5356,19.3942,-0.00531771,-0.00568865,-2.6,-0.8,40,0,0,0,0
23583,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235538,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53258,-0.626057,48.6965,19.3958,0.00480091,-0.00567946,-2.6,-0.8,40,0,0,0,0
23584,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235289,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53282,-0.62601,48.6391,19.3943,-0.00620815,-0.00569701,-2.6,-0.8,40,0,0,0,0
23585,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235872,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53275,-0.625923,48.6209,19.3958,0.00711345,-0.00568233,-2.6,-0.8,40,0,0,0,0
23586,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235883,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53252,-0.625874,48.5963,19.394,0.00426047,-0.00566988,-2.6,-0.8,40,0,0,0,0
23587,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235883,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53204,-0.62582,48.6076,19.3926,0.0147435,-0.00568736,-2.6,-0.8,40,0,0,0,0
23588,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235817,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53193,-0.625864,48.6529,19.394,-0.0101695,-0.00569522,-2.6,-0.8,40,0,0,0,0
23589,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235849,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53195,-0.625928,48.5868,19.3961,-0.00160375,-0.00570115,-2.6,-0.8,40,0,0,0,0
23590,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235464,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53234,-0.626056,48.5689,19.393,-0.00487728,-0.00568253,-2.6,-0.8,40,0,0,0,0
23591,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.23591,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53267,-0.625814,48.666,19.3923,0.0031515,-0.00569839,-2.6,-0.8,40,0,0,0,0
23592,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235971,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53224,-0.625806,48.5706,19.3908,0.0092614,-0.00567411,-2.6,-0.8,40,0,0,0,0
23593,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.236012,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53189,-0.625743,48.5738,19.3901,0.000366882,-0.00567773,-2.6,-0.8,40,0,0,0,0
23594,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235462,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53174,-0.625888,48.6835,19.3954,0.00250407,-0.00569027,-2.6,-0.8,40,0,0,0,0
23595,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235224,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53198,-0.625952,48.6901,19.3932,0.00832378,-0.00568962,-2.6,-0.8,40,0,0,0,0
23596,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235307,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53224,-0.625864,48.6228,19.3977,-0.000534133,-0.00568586,-2.6,-0.8,40,0,0,0,0
23597,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.235655,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53259,-0.625757,48.7472,19.3919,0.0169204,-0.0056854,-2.6,-0.8,40,0,0,0,0
23598,023518,gear_desy2016_03a.xml,5.6,504,c504-ia24-trim32tb-chiller17-gaincal.dat,desy_weibull_decorr_pos,0.236597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-2.53211,-0.625776,48.533,19.3934,0.0101116,-0.0056652,-2.6,-0.8,40,0,0,0,0
