RunNumber,AlignmentRun,GearFile,BeamEnergy,dut_chip,dut_gain,dut_gain_type,dut_conversion,ref_chip,ref_gain,ref_gain_type,dut_align_x,dut_align_y,dut_pos_z,dut_tilt,dut_turn,dut_rot,ref_align_x,ref_align_y,ref_pos_z,ref_rot,skipdut,skipref,skiptel
# Warning: no blank before dut_gain,ref_gain
# Warning: don''''t start with tilt = 0 or turn = 0 oe rot = 0: MillePede won''''t work (sin(0) = 0)'
19847,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0.280505,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62423,-0.155144,51.6259,55.8298,-0.687161,-0.00629753,-4.64544,-0.0434494,40,0,0,0,0
19848,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0.281395,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62364,-0.155313,51.7895,55.8315,-0.676314,-0.00623816,-4.64538,-0.043553,40,0,0,0,0
19849,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0.279934,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62409,-0.196126,51.6709,57.6342,-0.699057,-0.00649749,-4.64538,-0.0439719,40,0,0,0,0
19850,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0.280869,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62359,-0.195049,51.585,57.6322,-0.704063,-0.00656708,-4.6456,-0.0439386,40,0,0,0,0
19851,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0.280408,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62282,-0.194522,51.6124,57.632,-0.709732,-0.00657884,-4.64553,-0.0440253,40,0,0,0,0
19852,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0.278438,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62303,-0.239623,51.793,59.4294,-0.712074,-0.00680976,-4.64552,-0.0445706,40,0,0,0,0
19853,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0.279995,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62241,-0.239106,51.8241,59.4271,-0.71577,-0.00674216,-4.64565,-0.0446108,40,0,0,0,0
19854,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0.276917,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62153,-0.287363,51.7285,61.2251,-0.737928,-0.00715285,-4.64574,-0.04531,40,0,0,0,0
19855,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0.276482,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62106,-0.286571,51.8576,61.2228,-0.746623,-0.00722021,-4.64565,-0.0450943,40,0,0,0,0
19856,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0.27562,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62108,-0.340649,51.7651,63.0288,-0.765522,-0.00764139,-4.64606,-0.0457981,40,0,0,0,0
19857,019807,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim32tb-nochill-gaincal.dat,desy_weibull_decorr_pos,0.273502,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.6206,-0.340831,51.8192,63.0233,-0.766612,-0.00757169,-4.64573,-0.0458006,40,0,0,0,0


# JUNE 21
# no chiller, trim 28
19866,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.277224,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.61096,0.198218,56.1046,33.3824,-0.571881,-0.0048368,-4.55208,-0.0362616,40,0,0,0,0
19867,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.278738,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.61085,0.218076,56.078,31.5762,-0.560649,-0.00478463,-4.5518,-0.0362027,40,0,0,0,0
19868,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.277758,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.61091,0.236966,56.1554,29.7643,-0.550457,-0.00466045,-4.55216,-0.0362038,40,0,0,0,0
19869,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.279622,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.61018,0.256029,56.1067,27.9736,-0.543741,-0.00463586,-4.55209,-0.0364602,40,0,0,0,0
19870,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.277789,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.60876,0.157255,56.1224,36.9355,-0.567947,-0.00489849,-4.5518,-0.0367735,40,0,0,0,0
#19871,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.278621,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.60812,0.136122,56.197,38.7302,-0.58678,-0.00505194,-4.55203,-0.037017,40,0,0,0,0
19872,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.27679,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.60719,0.114286,56.1982,40.5237,-0.598637,-0.00517444,-4.55202,-0.0372545,40,0,0,0,0
19873,019866,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.278261,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.60814,0.237349,56.0519,29.7669,-0.554714,-0.00465822,-4.55218,-0.0367653,40,0,0,0,0
# more runs at 30deg overnight if needed...


# JUNE 22
# no chiller, trim 28
19928,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.275556,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63553,0.262833,56.1061,27.0801,-0.529938,-0.00455193,-4.55532,0.0433563,40,0,0,0,0
19929,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.275792,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63553,0.261375,56.0586,27.0796,-0.527927,-0.00454816,-4.55537,0.0432535,40,0,0,0,0
19930,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.275043,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63484,0.260499,56.034,27.0829,-0.536503,-0.00455286,-4.55528,0.0432391,40,0,0,0,0
19931,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.275441,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63424,0.25983,56.0849,27.0805,-0.533681,-0.00456544,-4.55533,0.0432276,40,0,0,0,0
19932,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.275709,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63343,0.259271,56.0504,27.0811,-0.530728,-0.00453181,-4.55524,0.0432329,40,0,0,0,0
19933,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.276537,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.6328,0.259201,56.0471,27.0829,-0.52826,-0.00455013,-4.55547,0.0431434,40,0,0,0,0
19934,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.277078,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63203,0.258844,56.0814,27.0822,-0.536217,-0.00453613,-4.55528,0.0431907,40,0,0,0,0

19937,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.27766,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63098,0.268263,55.9481,26.1734,-0.533788,-0.00455623,-4.5555,0.0430871,40,0,0,0,0
19938,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.27784,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.631,0.277402,55.9503,25.2692,-0.530615,-0.00450684,-4.55532,0.0430175,40,0,0,0,0
19939,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.278267,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63062,0.277573,56.0199,25.2734,-0.536338,-0.00454716,-4.55535,0.0430601,40,0,0,0,0
19940,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.279029,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63095,0.286644,55.9674,24.3713,-0.520967,-0.00446528,-4.55517,0.0429709,40,0,0,0,0
19941,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.279089,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.6303,0.286723,55.9714,24.3711,-0.523476,-0.00448097,-4.55525,0.0429933,40,0,0,0,0
19942,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.279673,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63035,0.296038,55.937,23.4602,-0.524543,-0.00447664,-4.55544,0.0430592,40,0,0,0,0
19943,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.279002,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.63,0.295916,56.0654,23.4598,-0.512349,-0.00446388,-4.55518,0.0428654,40,0,0,0,0

19945,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.278729,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62948,0.272978,56.1417,25.6965,-0.528007,-0.00452623,-4.5553,0.0428126,40,0,0,0,0
19946,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.279148,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62943,0.273082,56.0322,25.7007,-0.535441,-0.00454119,-4.55533,0.0430166,40,0,0,0,0
19947,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.278645,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62926,0.263712,56.081,26.6011,-0.532649,-0.00456049,-4.55536,0.0429371,40,0,0,0,0
19948,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.278669,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62847,0.263861,56.1275,26.6012,-0.537961,-0.00455017,-4.55528,0.0429685,40,0,0,0,0
19949,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.278554,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62798,0.263958,56.0372,26.6012,-0.539563,-0.00457175,-4.55526,0.0429415,40,0,0,0,0
19950,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.27757,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.6277,0.263946,56.1032,26.5999,-0.529651,-0.00456621,-4.55534,0.0427782,40,0,0,0,0
19951,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.27741,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62783,0.254858,56.0571,27.4948,-0.540908,-0.00461448,-4.55536,0.0428605,40,0,0,0,0
19952,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.276796,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62753,0.255011,56.0611,27.4949,-0.541839,-0.00461492,-4.55526,0.042805,40,0,0,0,0
19953,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.275339,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62682,0.245919,56.0284,28.3833,-0.544238,-0.00463598,-4.55534,0.0427449,40,0,0,0,0
19954,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.276667,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62674,0.245874,56.1264,28.3851,-0.538244,-0.00463208,-4.55531,0.04294,40,0,0,0,0
19955,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.276777,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62633,0.236784,56.0752,29.2822,-0.548749,-0.00465644,-4.5554,0.042967,40,0,0,0,0
19956,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.277118,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62587,0.236616,56.0438,29.2825,-0.543022,-0.00461518,-4.55543,0.0429102,40,0,0,0,0
19957,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.27773,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62553,0.227336,56.096,30.1799,-0.554146,-0.0046986,-4.55528,0.0429306,40,0,0,0,0
19958,019928,gear_desy2015_06c.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.275928,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-4.62554,0.227039,56.2738,30.1758,-0.545834,-0.00468207,-4.55543,0.0427527,40,0,0,0,0


# JUNE 24
# Alignment:
20143,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.270679,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.173739,0.321355,56.6535,26.0384,-0.20084,-0.00473667,0.543845,0.0599197,40,0,0,0,0

#20150,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.17748,-1.0574,57.6488,77.9288,-0.885431,-0.0152476,0.548286,0.0521938,40,0,0,0,0
#20151,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.222,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.177064,-1.34086,58.4591,79.9168,-1.03949,-0.0176614,0.54694,0.0530945,40,0,0,0,0
#20152,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.222112,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.176962,-1.74629,58.8068,81.8853,-1.22877,-0.0211488,0.454324,0.0543671,40,0,0,0,0
#20153,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.178053,-1.75258,58.9812,81.8927,-1.25288,-0.0213788,0.454536,0.0544757,40,0,0,0,0
#20154,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.177936,-2.43281,59.2105,83.863,-1.64754,-0.0282534,0.455332,0.0565556,40,0,0,0,0
#20155,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.218524,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.179772,-2.0532,59.2578,82.9136,-1.41222,-0.0244481,0.454806,0.0557613,40,0,0,0,0
#20156,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.180894,-2.05207,58.9721,82.9075,-1.38962,-0.0239419,0.45481,0.0558442,40,0,0,0,0
#20157,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.182421,-1.52846,58.7231,80.9309,-1.12567,-0.0193744,0.546633,0.0537091,40,0,0,0,0
#20158,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.183714,-1.18524,58.0399,78.9462,-0.959433,-0.0165161,0.547615,0.0526069,40,0,0,0,0
#20159,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.18467,-1.18621,58.3823,78.9492,-0.967234,-0.0165721,0.547715,0.0526705,40,0,0,0,0
#20160,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.185944,-0.945443,58.089,76.9673,-0.838543,-0.0142366,0.548444,0.0523043,40,0,0,0,0
#20161,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.185547,-0.943627,57.9403,76.963,-0.828832,-0.014349,0.548325,0.0523551,40,0,0,0,0


# JUNE 25
20165,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.271522,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.169201,0.361473,56.6319,22.0085,-0.185893,-0.00457082,0.54378,0.0613687,40,0,0,0,0
#20166,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.273091,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.169481,0.361304,56.5611,21.999,-0.197487,-0.00459354,0.543832,0.0609838,40,0,0,0,0
20167,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.273651,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.170077,0.370668,56.5681,21.0119,-0.205595,-0.00458776,0.543814,0.060544,40,0,0,0,0
20168,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.273614,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.170773,0.370469,56.5418,21.0115,-0.183729,-0.00450879,0.543925,0.0605889,40,0,0,0,0

20170,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.274692,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.171646,0.379331,56.5835,20.0187,-0.180811,-0.00452366,0.543728,0.0601384,40,0,0,0,0
20171,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.275889,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.172342,0.388558,56.5769,19.014,-0.184712,-0.00457218,0.543981,0.0599316,40,0,0,0,0
20172,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.275543,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.172736,0.388441,56.5552,19.0172,-0.190034,-0.00451451,0.543818,0.0598639,40,0,0,0,0

20174,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.273558,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.173295,0.397936,56.5188,18.0048,-0.16794,-0.00447219,0.543759,0.0599896,40,0,0,0,0
20175,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.273319,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.173914,0.39796,56.3735,18.0242,-0.175052,-0.00452965,0.543727,0.0597035,40,0,0,0,0
20176,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.274193,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.174331,0.407535,56.3516,17.009,-0.174905,-0.00450332,0.543824,0.0597533,40,0,0,0,0
20177,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.274294,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.174951,0.40742,56.348,17.0091,-0.167191,-0.00448453,0.543978,0.0598943,40,0,0,0,0
20178,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.274998,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.174733,0.426563,56.2777,14.9875,-0.158751,-0.0044496,0.543766,0.0598374,40,0,0,0,0
20179,020143,gear_desy2015_06d.xml,5.6,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.274693,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.175641,0.426465,56.3963,14.9966,-0.160641,-0.00447358,0.544006,0.0597888,40,0,0,0,0


# July 11
# Chip 506, beam 5.2GeV, vicolor 255, 
#low statistics 20744,020744,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.17569,0.424677,56.5158,27.0966,-0.162641,-0.00448626,0.544006,0.0597888,40,0,0,0,0
20749,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.28338,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.164125,0.311073,51.494,27.5706,-0.246927,-0.00400114,0.453565,-0.0561969,40,0,0,0,0

20750,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.279048,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.161309,0.175274,51.5775,40.5285,-0.305974,-0.00464056,0.453506,-0.0564313,40,0,0,0,0
20751,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.278265,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.16136,0.151173,51.4994,42.5386,-0.317879,-0.00478634,0.45385,-0.0564205,40,0,0,0,0
20752,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.277663,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.160534,0.126704,51.3795,44.5387,-0.322989,-0.00490408,0.453672,-0.0565261,40,0,0,0,0
20753,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.276609,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.159849,0.10059,51.6305,46.5283,-0.338383,-0.00506758,0.453778,-0.0564674,40,0,0,0,0
20754,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.276036,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.159245,0.0729719,51.5723,48.5366,-0.353722,-0.00526963,0.453816,-0.0563721,40,0,0,0,0
20755,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.275193,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.1603,0.0434558,51.449,50.5331,-0.372946,-0.00550859,0.453979,-0.0561731,40,0,0,0,0
20756,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.274651,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.161103,0.0116671,51.4723,52.5287,-0.381054,-0.00570916,0.454023,-0.0560202,40,0,0,0,0
20757,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.27329,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.161335,-0.0223947,51.7398,54.5121,-0.394806,-0.00589628,0.453921,-0.0556932,40,0,0,0,0
