RunNumber,AlignmentRun,GearFile,BeamEnergy,dut_chip,dut_gain,dut_gain_type,dut_conversion,ref_chip,ref_gain,ref_gain_type,dut_align_x,dut_align_y,dut_pos_z,dut_tilt,dut_turn,dut_rot,ref_align_x,ref_align_y,ref_pos_z,ref_rot,skipdut,skipref,skiptel
# Warning: no blank before dut_gain,ref_gain
# Warning: don''''t start with tilt = 0 or turn = 0 oe rot = 0: MillePede won''''t work (sin(0) = 0)'
# Warning: don''''t start with pos_z = 0: GBL crash when planes overlap'
# 2015 beams:,

20277,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256722,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.469626,0.077612,42.6827,0.169486,0.379541,0.0112449,0.455505,-0.036181,40,0,0,0,0
20278,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256686,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.469242,0.0780139,42.6952,-0.0486173,0.383731,0.0113784,0.455505,-0.036181,40,0,0,0,0
20279,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256724,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.469121,0.0780546,42.8835,-0.109398,0.665171,0.0113687,0.455505,-0.036181,40,0,0,0,0
20280,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256951,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.468729,0.0783092,42.6877,0.0900453,-1.232,0.0113611,0.455505,-0.036181,40,0,0,0,0
20281,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256766,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.468666,0.0785576,42.5653,0.0847691,0.62884,0.0113358,0.455505,-0.036181,40,0,0,0,0
20282,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256723,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.468388,0.0787827,42.7552,0.168267,1.28219,0.0113086,0.455505,-0.036181,40,0,0,0,0
20283,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256594,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.468185,0.0786034,42.744,-0.664495,0.11622,0.0113539,0.455505,-0.036181,40,0,0,0,0
20284,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256504,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.467643,0.0783175,42.7324,0.227549,0.208686,0.011254,0.455505,-0.036181,40,0,0,0,0
20285,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256775,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.467067,0.0782277,42.6379,-0.86096,13.8118,0.011387,0.455505,-0.036181,40,0,0,0,0
20286,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256226,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.466592,0.0780753,42.6601,-0.541798,-1.67314,0.0113595,0.455505,-0.036181,40,0,0,0,0
20287,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256318,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.466402,0.0778788,42.6649,-0.249779,-0.487054,0.0112466,0.455505,-0.036181,40,0,0,0,0
20288,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256387,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.466266,0.0778615,42.5748,0.0565252,-0.0533276,0.0114083,0.455505,-0.036181,40,0,0,0,0
20289,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.256002,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.46599,0.0775568,42.633,-0.157589,-0.972411,0.0113586,0.455505,-0.036181,40,0,0,0,0
# more runs available here (efficiency?)

20290,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.258313,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.466042,0.0777743,41.5536,-1.06579,-0.891568,0.0110333,0.455505,-0.036181,40,0,0,0,0
20291,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.465736,0.0774778,42.7851,-1.17407,-7.38959,0.0113463,0.455505,-0.036181,40,0,0,0,0
20292,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.46562,0.0773675,42.7363,-2.38189,-3.83468,0.0112985,0.455505,-0.036181,40,0,0,0,0
20293,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.46517,0.0775643,42.7147,2.33784,-4.40517,0.0114797,0.455505,-0.036181,40,0,0,0,0
20294,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.464912,0.0773635,42.7636,3.10358,7.67341,0.0113414,0.455505,-0.036181,40,0,0,0,0
20295,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.464839,0.0772136,42.8273,0.885545,-3.09499,0.0114368,0.455505,-0.036181,40,0,0,0,0
20296,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.464885,0.0771336,42.8271,-3.83441,-10.2882,0.0113278,0.455505,-0.036181,40,0,0,0,0
20297,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.46463,0.0770166,42.657,-1.04447,-1.66598,0.0112943,0.455505,-0.036181,40,0,0,0,0
#20298,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.46414,0.077248,42.7215,0.802138,-6.35779,0.0114697,0.5,-0,40,0,1,1,0
#20299,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.259365,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.463819,0.0768681,42.7707,0.0193536,0.786803,0.0113264,0.455505,-0.036181,40,0,1,1,0
#20300,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.464218,0.0769999,42.7721,-0.0812999,0.293716,0.0113923,0.455505,-0.036181,40,0,1,1,0
#20301,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.259648,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.463621,0.0772202,42.4437,0.0691873,-0.157437,0.0114258,0.455505,-0.036181,40,0,1,1,0
#20302,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.46405,0.0768601,42.905,-0.0603226,0.503696,0.0114236,0.455505,-0.036181,40,0,1,1,0
#20303,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25972,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.463682,0.0765974,42.8663,0.0526578,0.578189,0.0113126,0.455505,-0.036181,40,0,1,1,0
#20304,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.463504,0.076767,42.6875,-0.61667,-0.98032,0.0112973,0.455505,-0.036181,40,0,1,1,0
#20305,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.259114,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.463436,0.0765963,42.8514,0.0459623,1.04331,0.0113861,0.455505,-0.036181,40,0,1,1,0
#20306,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.463499,0.0764889,42.8071,-0.0406884,0.158204,0.0113798,0.455505,-0.036181,40,0,1,1,0
#20307,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.463168,0.0762657,42.8339,-0.260423,0.371573,0.0114193,0.455505,-0.036181,40,0,1,1,0
#20309,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.462507,0.0761574,42.7342,0.23334,0.0694554,0.0113855,0.455505,-0.036181,40,0,1,1,0
#20310,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.259118,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.461828,0.0761306,42.6791,0.0176544,1.2784,0.0113975,0.455505,-0.036181,40,0,1,1,0
#20311,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.462062,0.0762057,42.7455,0.177276,-0.199891,0.0113495,0.455505,-0.036181,40,0,1,1,0
#20312,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.258354,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.461759,0.0759152,42.8928,-0.0678886,0.732136,0.0113815,0.455505,-0.036181,40,0,1,1,0
#20313,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.461184,0.0759452,42.5633,0.390943,0.378394,0.0113054,0.455505,-0.036181,40,0,1,1,0
#20314,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.258873,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.461082,0.0757962,42.6697,-0.00956653,-1.21844,0.0113492,0.455505,-0.036181,40,0,1,1,0
#20315,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.258627,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.460907,0.0758186,42.7133,0.0432269,0.0974171,0.0113477,0.455505,-0.036181,40,0,1,1,0
#20316,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.460695,0.0757039,42.7125,0.381447,-1.09462,0.0114476,0.455505,-0.036181,40,0,1,1,0
#20317,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25868,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.459863,0.0756843,42.6024,0.0665922,0.660404,0.0113902,0.455505,-0.036181,40,0,1,1,0
#20318,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.459742,0.0752111,42.7935,-0.312487,0.851433,0.0114179,0.455505,-0.036181,40,0,1,1,0
#20319,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.4596,0.0752388,42.7054,-0.151138,0.281735,0.0113506,0.455505,-0.036181,40,0,1,1,0
#20320,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.459299,0.0753963,42.6653,-0.154862,0.705958,0.0114551,0.455505,-0.036181,40,0,1,1,0
#20321,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.459349,0.074927,42.7768,-0.329567,-0.33044,0.0113457,0.455505,-0.036181,40,0,1,1,0
#20322,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.258599,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.459007,0.0750623,42.6668,-0.0327203,1.24631,0.011276,0.455505,-0.036181,40,0,1,1,0
#20323,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.458813,0.0749262,42.7002,-0.159058,-0.728616,0.0113564,0.455505,-0.036181,40,0,1,1,0
#20324,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.45925,0.0751157,42.767,0.0534717,-0.279189,0.0114237,0.455505,-0.036181,40,0,1,1,0
#20325,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.458719,0.0749268,43.1204,0.663688,0.811035,0.0113195,0.455505,-0.036181,40,0,1,1,0
#20326,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim28-gaincal.dat,desy_weibull_decorr_pos,0.25721,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.458864,0.0752998,42.7576,-0.0139142,-0.12936,0.0114724,0.455505,-0.036181,40,0,1,1,0
